credit_id,movie_id,person_id,role_type_id,character_name,billing_order
4843,87,3691,4,,15
4844,87,1104,3,,16
4845,87,909,4,,17
4846,87,3378,4,,18
4847,473,140,1,John Connor,1
4848,473,3894,1,Marcus Wright,2
4849,473,3912,1,Kyle Reese,3
4850,473,4231,1,Blair Williams,4
4851,473,149,1,Dr. Serena Kogan,5
4852,473,4840,1,Star,6
4853,473,2259,1,Kate Connor,7
4854,473,3967,1,Barnes,8
4855,473,351,1,Virginia,9
4856,473,232,1,General Ashdown,10
4857,473,2964,2,,11
4858,473,1339,4,,12
4859,473,1852,4,,13
4860,473,4653,3,,14
4861,473,1323,3,,15
4862,473,4623,3,,16
4863,473,3460,3,,17
4864,473,184,4,,18
4865,473,2281,4,,19
4866,473,1396,4,,20
4867,204,172,1,Jason Bourne,1
4868,204,4136,1,Paz,2
4869,204,129,1,Pam Landy,3
4870,204,941,1,Nicky Parsons,4
4871,204,316,1,Noah Vosen,5
4872,204,489,1,Ezra Kramer,6
4873,204,1568,1,Simon Ross,7
4874,204,474,1,Dr. Albert Hirsch,8
4875,204,1940,1,Tom Cronin,9
4876,204,2346,1,Wills,10
4877,204,2058,2,,11
4878,204,1036,4,,12
4879,204,4577,4,,13
4880,204,4042,4,,14
4881,204,2648,4,,15
4882,204,1617,3,,16
4883,204,2710,3,,17
4884,204,3329,3,,18
4885,204,3130,4,,19
4886,204,998,4,,20
4887,204,746,4,,21
4888,261,1288,1,Po,1
4889,261,2797,1,Tai Lung,2
4890,261,532,1,Tigress,3
4891,261,65,1,Shifu,4
4892,261,160,1,Monkey,5
4893,261,3259,1,Mantis,6
4894,261,888,1,Viper,7
4895,261,1615,1,Crane,8
4896,261,2438,1,Oogway,9
4897,261,2243,1,Mr. Ping,10
4898,261,3022,2,,11
4899,261,3548,2,,12
4900,261,1047,4,,13
4901,261,1265,4,,14
4902,261,3202,4,,15
4903,261,3732,4,,16
4904,261,1542,3,,17
4905,261,3130,4,,18
4906,261,695,4,,19
4907,261,4417,4,,20
4908,261,1677,4,,21
4909,364,1208,1,Borat,1
4910,364,1669,1,Azamat,2
4911,364,1441,1,Luenell,3
4912,364,4963,1,Bear,4
4913,364,4988,1,Bear,5
4914,364,4728,1,Self,7
4915,364,13,1,Self - Autograph Signing,8
4916,364,4473,1,Self - Former Georgia Congressman,9
4917,364,5006,1,Self - Bed-and-Breakfast Owner,10
4918,364,4692,1,Self - Feminist,11
4919,364,1496,2,,12
4920,364,1208,4,,13
4921,364,2220,4,,14
4922,364,1229,4,,15
4923,364,2742,4,,16
4924,364,1208,3,,17
4925,364,922,3,,18
4926,364,4548,4,,19
4927,364,1962,4,,20
4928,364,2134,4,,21
4929,364,1089,4,,22
4930,364,3637,4,,23
4931,364,4111,4,,24
4932,459,583,1,Eisenheim,1
4933,459,834,1,Sophie,2
4934,459,1975,1,Inspector Uhl,3
4935,459,638,1,Crown Prince Leopold,4
4936,459,2708,1,Josef Fischer,5
4937,459,3885,1,Jurka,6
4938,459,4334,1,Willigut,7
4939,459,4059,1,Young Eisenheim,8
4940,459,4534,1,Young Sophie,9
4941,459,2350,1,Doctor,10
4942,459,2350,1,Old Man,11
4943,459,4095,2,,12
4944,459,4095,4,,13
4945,459,4517,4,,14
4946,459,751,3,,15
4947,459,2577,3,,16
4948,459,2625,3,,17
4949,459,3380,3,,18
4950,459,488,4,,19
4951,459,984,4,,20
4952,459,1967,4,,21
4953,209,2096,1,Robert Graysmith,1
4954,209,179,1,Paul Avery,2
4955,209,3295,1,Inspector David Toschi,3
4956,209,183,1,Inspector William Armstrong,4
4957,209,796,1,Melvin Belli,5
4958,209,735,1,Arthur Leigh Allen,6
4959,209,1141,1,Zodiac 1,7
4960,209,1141,1,Zodiac 2,8
4961,209,3540,1,Zodiac 3,9
4962,209,2511,1,Zodiac 4,10
4963,209,637,1,Melanie,11
4964,209,192,2,,12
4965,209,3706,4,,13
4966,209,4120,4,,14
4967,209,1483,3,,15
4968,209,4257,3,,16
4969,209,901,3,,17
4970,209,4068,3,,18
4971,209,1018,4,,19
4972,209,3349,4,,20
4973,209,3750,4,,21
4974,339,1481,1,Scott Pilgrim,1
4975,339,3869,1,Ramona Flowers,2
4976,339,435,1,Wallace Wells,3
4977,339,2417,1,Stacey Pilgrim,4
4978,339,3102,1,Kim Pine,5
4979,339,4652,1,Julie Powers,6
4980,339,929,1,Gideon Graves,7
4981,339,4655,1,Young Neil,8
4982,339,3794,1,Stephen Stills,9
4983,339,4783,1,Knives Chau,10
4984,339,3896,2,,11
4985,339,1163,4,,12
4986,339,3896,4,,13
4987,339,4528,4,,14
4988,339,1991,3,,15
4989,339,3047,3,,16
4990,339,3110,3,,17
4991,339,3896,3,,18
4992,339,3999,4,,19
4993,339,3123,4,,20
4994,339,4442,4,,21
4995,339,2665,4,,22
4996,293,107,1,John Hancock,1
4997,293,114,1,Mary,2
4998,293,371,1,Ray,3
4999,293,4597,1,Aaron,4
5000,293,2708,1,Red,5
5001,293,2735,1,Man Mountain,6
5002,293,1873,1,Matrix,7
5003,293,2564,1,Mike,8
5004,293,1936,1,Jeremy,9
5005,293,4140,1,Hottie,10
5006,293,384,2,,11
5007,293,4293,4,,12
5008,293,1987,4,,13
5009,293,2016,3,,14
5010,293,2531,3,,15
5011,293,254,3,,16
5012,293,107,3,,17
5013,293,3130,4,,18
5014,293,986,4,,19
5015,293,3050,4,,20
5016,293,3287,4,,21
5017,281,1456,1,Frank,1
5018,281,425,1,Sheryl,2
5019,281,541,1,Richard Hoover,3
5020,281,4074,1,Olive,4
5021,281,1649,1,Dwayne,5
5022,281,132,1,Edwin Hoover,6
5023,281,4149,1,Doctor #1,7
5024,281,3612,1,Cindy,8
5025,281,4243,1,Diner Waitress,9
5026,281,2801,1,Mechanic,10
5027,281,1674,2,,11
5028,281,1830,2,,12
5029,281,4421,4,,13
5030,281,1264,3,,14
5031,281,1921,3,,15
5032,281,3339,3,,16
5033,281,4149,3,,17
5034,281,732,4,,18
5035,281,4605,4,,19
5036,281,993,4,,20
5037,281,2715,4,,21
5038,176,44,1,Jack Sparrow,1
5039,176,1302,1,Will Turner,2
5040,176,2465,1,Elizabeth Swann,3
5041,176,627,1,Captain Hector Barbossa,4
5042,176,1654,1,Norrington,5
5043,176,2969,1,Davy Jones,6
5044,176,283,1,Governor Weatherby Swann,7
5045,176,1128,1,Pintel,8
5046,176,1614,1,Ragetti,9
5047,176,2796,1,Gibbs,10
5048,176,3714,2,,11
5049,176,1798,4,,12
5050,176,3277,4,,13
5051,176,1233,4,,14
5052,176,3881,4,,15
5053,176,406,3,,16
5054,176,695,4,,17
5055,176,759,4,,18
5056,176,3239,4,,19
5057,176,3884,4,,20
5058,233,45,1,Danny Archer,1
5059,233,868,1,Solomon Vandy,2
5060,233,34,1,Maddy Bowen,3
5061,233,4656,1,Dia Vandy,4
5062,233,3733,1,Colonel Coetzee,5
5063,233,1557,1,Cordell Brown,6
5064,233,4701,1,Jassie Vandy,7
5065,233,4731,1,N'Yanda Vandy,8
5066,233,2137,1,Captain Poison,9
5067,233,3751,1,Benjamin Kapanay,10
5068,233,696,2,,11
5069,233,2544,4,,12
5070,233,4599,4,,13
5071,233,2037,3,,14
5072,233,2197,3,,15
5073,233,2444,3,,16
5074,233,3798,3,,17
5075,233,1010,4,,18
5076,233,3411,4,,19
5077,233,3272,4,,20
5078,179,4815,1,Diana,1
5079,179,4384,1,Steve Trevor,2
5080,179,343,1,Antiope,3
5081,179,1667,1,Etta,4
5082,179,582,1,Hippolyta,5
5083,179,2253,1,Ludendorff,6
5084,179,323,1,Sir Patrick,7
5085,179,3604,1,Sameer,8
5086,179,705,1,Charlie,9
5087,179,5034,1,The Chief,10
5088,179,2330,2,,11
5089,179,2179,4,,12
5090,179,3502,4,,13
5091,179,1928,4,,14
5092,179,2712,4,,15
5093,179,3282,3,,16
5094,179,4580,3,,17
5095,179,3502,3,,18
5096,179,3580,3,,19
5097,179,2064,4,,20
5098,179,2334,4,,21
5099,179,3759,4,,22
5100,422,121,1,Detective Keith Frazier,1
5101,422,3030,1,Dalton Russell,2
5102,422,54,1,Madeleine White,3
5103,422,603,1,Arthur Case,4
5104,422,171,1,Captain John Darius,5
5105,422,1793,1,Detective Bill Mitchell,6
5106,422,4633,1,Steve,7
5107,422,1719,1,Stevie,8
5108,422,3172,1,Steve-O,9
5109,422,3160,1,Chaim,10
5110,422,242,2,,11
5111,422,4543,4,,12
5112,422,858,3,,13
5113,422,1001,4,,14
5114,422,2591,4,,15
5115,422,1373,4,,16
5116,192,4989,1,Pi Patel,1
5117,192,2430,1,Adult Pi Patel,2
5118,192,4238,1,Santosh Patel,3
5119,192,1042,1,Gita Patel,4
5120,192,5041,1,Pi Patel (11-12 Years),5
5121,192,5065,1,Pi Patel (5 Years),6
5122,192,5064,1,Ravi Patel (7 Years),7
5123,192,5069,1,Ravi Patel (13-14 Years),8
5124,192,5060,1,Ravi Patel (18-19 Years),9
5125,192,4193,1,Writer,10
5126,192,240,2,,11
5127,192,4457,4,,12
5128,192,4269,4,,13
5129,192,240,3,,14
5130,192,2953,3,,15
5131,192,788,3,,16
5132,192,732,4,,17
5133,192,2853,4,,18
5134,192,3524,4,,19
5135,239,107,1,Chris Gardner,1
5136,239,2962,1,Linda,2
5137,239,4392,1,Christopher,3
5138,239,2263,1,Jay Twistle,4
5139,239,2390,1,Martin Frohm,5
5140,239,1474,1,Alan Frakesh,6
5141,239,1931,1,Walter Ribbon,7
5142,239,1867,1,Mrs. Chu,8
5143,239,3816,1,World's Greatest Dad,9
5144,239,1505,1,Chinese Maintenance Worker,10
5145,239,2908,2,,11
5146,239,1567,4,,12
5147,239,1291,3,,13
5148,239,1305,3,,14
5149,239,2531,3,,15
5150,239,107,3,,16
5151,239,2084,4,,17
5152,239,784,4,,18
5153,239,791,4,,19
5154,380,121,1,Robert McCall,1
5155,380,1619,1,Teddy,2
5156,380,4439,1,Teri,3
5157,380,4056,1,Masters,4
5158,380,4669,1,Mandy,5
5159,380,284,1,Brian Plummer,6
5160,380,2566,1,Susan Plummer,7
5161,380,4443,1,Slavi,8
5162,380,4912,1,Ralphie,9
5163,380,3710,1,Tevi,10
5164,380,1933,2,,11
5165,380,3813,4,,12
5166,380,3480,4,,13
5167,380,4591,4,,14
5168,380,1291,3,,15
5169,380,1305,3,,16
5170,380,1795,3,,17
5171,380,2955,3,,18
5172,380,819,4,,19
5173,380,1866,4,,20
5174,380,3197,4,,21
5175,171,4326,1,Ofelia,1
5176,171,1981,1,Carmen,2
5177,171,2658,1,Vidal,3
5178,171,3715,1,Mercedes,4
5179,171,2358,1,Fauno,5
5180,171,2358,1,Pale Man,6
5181,171,1113,1,Doctor Ferreiro,7
5182,171,4204,1,Garcs,8
5183,171,3687,1,Serrano,9
5184,171,1467,1,Pedro,10
5185,171,4235,1,El Tarta,11
5186,171,3661,2,,12
5187,171,3661,4,,13
5188,171,4563,3,,14
5189,171,1620,3,,15
5190,171,3661,3,,16
5191,171,2942,3,,17
5192,171,2941,4,,18
5193,171,2943,4,,19
5194,171,4203,4,,20
5195,89,1814,1,Captain America,1
5196,89,1814,1,Steve Rogers,2
5197,89,3792,1,Johann Schmidt,3
5198,89,3792,1,Red Skull,4
5199,89,69,1,Nick Fury,5
5200,89,4584,1,Peggy Carter,6
5201,89,4449,1,James Buchanan 'Bucky' Barnes,7
5202,89,70,1,Colonel Chester Phillips,8
5203,89,3974,1,Howard Stark,9
5204,89,1132,1,Heinz Kruger,10
5205,89,669,1,Dr. Abraham Erskine,11
5206,89,2366,1,Dr. Arnim Zola,12
5207,89,747,2,,13
5208,89,4254,4,,14
5209,89,4255,4,,15
5210,89,3464,4,,16
5211,89,2448,4,,17
5212,89,1839,3,,18
5213,89,1020,4,,19
5214,89,2354,4,,20
5215,89,1644,4,,21
5216,89,1887,4,,22
5217,296,804,1,Andy Sachs,1
5218,296,317,1,Miranda Priestly,2
5219,296,859,1,Nate,3
5220,296,4228,1,Emily,4
5221,296,669,1,Nigel,5
5222,296,1187,1,Christian Thompson,6
5223,296,4094,1,Lily,7
5224,296,4280,1,Doug,8
5225,296,3586,1,James Holt,9
5226,296,2050,1,Richard Sachs,10
5227,296,1908,2,,11
5228,296,1370,4,,12
5229,296,4554,4,,13
5230,296,1862,3,,14
5231,296,3427,4,,15
5232,296,1196,4,,16
5233,296,2614,4,,17
5234,271,2305,1,Logan,1
5235,271,2305,1,Wolverine,2
5236,271,306,1,Victor Creed,3
5237,271,920,1,Wade Wilson,4
5238,271,2253,1,Stryker,5
5239,271,4346,1,John Wraith,6
5240,271,4161,1,Kayla Silverfox,7
5241,271,1771,1,Fred Dukes,8
5242,271,2868,1,Bradley,9
5243,271,4585,1,Remy LeBeau,10
5244,271,4588,1,Agent Zero,11
5245,271,806,2,,12
5246,271,4081,4,,13
5247,271,3889,4,,14
5248,271,2305,3,,15
5249,271,3039,3,,16
5250,271,3449,3,,17
5251,271,777,3,,18
5252,271,819,4,,19
5253,271,980,4,,20
5254,271,1685,4,,21
5255,271,1984,4,,22
5256,265,3096,1,Juno MacGuff,1
5257,265,1481,1,Paulie Bleeker,2
5258,265,854,1,Vanessa Loring,3
5259,265,371,1,Mark Loring,4
5260,265,872,1,Bren MacGuff,5
5261,265,3463,1,Mac MacGuff,6
5262,265,4537,1,Leah,7
5263,265,3067,1,Gerta Rauss,8
5264,265,3863,1,Rollo,9
5265,265,1525,1,Steve Rendazo,10
5266,265,3205,2,,11
5267,265,4560,4,,12
5268,265,2108,3,,13
5269,265,253,3,,14
5270,265,4210,3,,15
5271,265,3495,3,,16
5272,265,2826,4,,17
5273,265,3532,4,,18
5274,265,1994,4,,19
5275,2,140,1,Bruce Wayne,1
5276,2,885,1,Joker,2
5277,2,464,1,Harvey Dent,3
5278,2,158,1,Alfred,4
5279,2,2097,1,Rachel,5
5280,2,88,1,Gordon,6
5281,2,56,1,Lucius Fox,7
5282,2,3984,1,Ramirez,8
5283,2,1687,1,Wuertz,9
5284,2,2919,1,Scarecrow,10
5285,2,2971,2,,11
5286,2,2972,4,,12
5287,2,2971,4,,13
5288,2,1855,4,,14
5289,2,801,4,,15
5290,2,2971,3,,16
5291,2,3017,3,,17
5292,2,3282,3,,18
5293,2,3641,3,,19
5294,2,1010,4,,20
5295,2,695,4,,21
5296,2,755,4,,22
5297,2,3489,4,,23
5298,189,174,1,Daniel Plainview,1
5299,189,1649,1,Paul Sunday,2
5300,189,1649,1,Eli Sunday,3
5301,189,521,1,Fletcher,4
5302,189,4804,1,Silver Assay Worker,5
5303,189,4802,1,Silver Assay Worker,6
5304,189,4799,1,Silver Assay Worker,7
5305,189,4803,1,Silver Assay Worker,8
5306,189,1694,1,H.B. Ailman,9
5307,189,4801,1,Baby HW,10
5308,189,4800,1,Baby HW,11
5309,189,354,2,,12
5310,189,354,4,,13
5311,189,3471,4,,14
5312,189,354,3,,15
5313,189,2653,3,,16
5314,189,3405,3,,17
5315,189,2060,4,,18
5316,189,972,4,,19
5317,189,3648,4,,20
5318,227,4742,1,Ava,1
5319,227,4474,1,Caleb,2
5320,227,4158,1,Nathan,3
5321,227,5011,1,Kyoko,4
5322,227,2346,1,Jay,5
5323,227,5140,1,Lily,6
5324,227,5101,1,Jasmine,7
5325,227,5144,1,Jade,8
5326,227,4977,1,Katya,9
5327,227,5112,1,Amber,10
5328,227,1949,2,,11
5329,227,1949,4,,12
5330,227,2660,3,,13
5331,227,3199,3,,14
5332,227,1212,4,,15
5333,227,4287,4,,16
5334,227,4092,4,,17
5335,227,1673,4,,18
5336,447,660,1,Larry Daley,1
5337,447,502,1,Rebecca,2
5338,447,1972,1,Dr. McPhee,3
5339,447,671,1,Cecil,4
5340,447,623,1,Gus,5
5341,447,1543,1,Reginald,6
5342,447,4397,1,Nick Daley,7
5343,447,123,1,Teddy Roosevelt,8
5344,447,918,1,Erica Daley,9
5345,447,1939,1,Attila the Hun,10
5346,447,2584,2,,11
5347,447,1944,4,,12
5348,447,2564,4,,13
5349,447,4589,4,,14
5350,447,1205,3,,15
5351,447,427,3,,16
5352,447,2584,3,,17
5353,447,1020,4,,18
5354,447,2943,4,,19
5355,447,3935,4,,20
5356,58,70,1,Ed Tom Bell,1
5357,58,369,1,Anton Chigurh,2
5358,58,403,1,Llewelyn Moss,3
5359,58,217,1,Carson Wells,4
5360,58,2661,1,Carla Jean Moss,5
5361,58,1718,1,Wendell,6
5362,58,727,1,Loretta Bell,7
5363,58,1582,1,Ellis,8
5364,58,3268,1,Man Who Hires Wells,9
5365,58,793,1,El Paso Sheriff,10
5366,58,423,2,,11
5367,58,424,2,,12
5368,58,424,4,,13
5369,58,423,4,,14
5370,58,2753,4,,15
5371,58,423,3,,16
5372,58,424,3,,17
5373,58,3292,3,,18
5374,58,707,4,,19
5375,58,969,4,,20
5376,466,3259,1,Ben Stone,1
5377,466,515,1,Alison Scott,2
5378,466,3290,1,Pete,3
5379,466,894,1,Debbie,4
5380,466,3396,1,Jason,5
5381,466,1217,1,Jay,6
5382,466,4467,1,Jonah,7
5383,466,3366,1,Martin,8
5384,466,4694,1,Jodi,9
5385,466,4825,1,Charlotte,10
5386,466,1119,2,,11
5387,466,1119,4,,12
5388,466,1119,3,,13
5389,466,3248,3,,14
5390,466,3664,3,,15
5391,466,2190,4,,16
5392,466,3743,4,,17
5393,466,799,4,,18
5394,466,1089,4,,19
5395,466,3825,4,,20
5396,149,3290,1,Scott Lang,1
5397,149,3290,1,Ant-Man,2
5398,149,47,1,Dr. Hank Pym,3
5399,149,3990,1,Darren Cross,4
5400,149,3990,1,Yellowjacket,5
5401,149,4333,1,Hope van Dyne,6
5402,149,1446,1,Paxton,7
5403,149,4070,1,Sam Wilson,8
5404,149,4070,1,Falcon,9
5405,149,2061,1,Maggie Lang,10
5406,149,5068,1,Cassie Lang,11
5407,149,3070,1,Luis,12
5408,149,4791,1,Kurt,13
5409,149,3193,2,,14
5410,149,3896,4,,15
5411,149,1587,4,,16
5412,149,2783,4,,17
5413,149,3290,4,,18
5414,149,1839,3,,19
5415,149,1236,4,,20
5416,149,965,4,,21
5417,149,2545,4,,22
5418,149,3050,4,,23
5419,119,107,1,Robert Neville,1
5420,119,1336,1,Anna,2
5421,119,4672,1,Ethan,3
5422,119,3226,1,Zoe Neville,4
5423,119,4718,1,Marley Neville,5
5424,119,1892,1,Mike - Military Escort,6
5425,119,2045,1,TV Personality,7
5426,119,904,1,Alpha Male,8
5427,119,4777,1,Alpha Female,9
5428,119,5159,1,Sam,10
5429,119,4277,2,,11
5430,119,3140,4,,12
5431,119,2016,4,,13
5432,119,2730,4,,14
5433,119,1590,4,,15
5434,119,2016,3,,16
5435,119,2204,3,,17
5436,119,2531,3,,18
5437,119,2891,3,,19
5438,119,1010,4,,20
5439,119,2572,4,,21
5440,119,3741,4,,22
5441,23,140,1,Alfred Borden,1
5442,23,140,1,Fallon,2
5443,23,2305,1,Robert Angier,3
5444,23,2305,1,Gerald Root,4
5445,23,2305,1,Lord Caldlow,5
5446,23,2341,1,Olivia Wenscombe,6
5447,23,158,1,Cutter,7
5448,23,914,1,Julia McCullough,8
5449,23,2114,1,Sarah,9
5450,23,4646,1,Jess,10
5451,23,150,1,Tesla,11
5452,23,3410,1,Alley,12
5453,23,1661,1,Judge,13
5454,23,2971,2,,14
5455,23,2972,4,,15
5456,23,2971,4,,16
5457,23,4505,4,,17
5458,23,2971,3,,18
5459,23,3311,3,,19
5460,23,3641,3,,20
5461,23,2370,4,,21
5462,23,755,4,,22
5463,23,3489,4,,23
5464,417,532,1,Fox,1
5465,417,2744,1,Wesley,2
5466,417,56,1,Sloan,3
5467,417,314,1,Pekwarsky,4
5468,417,2491,1,Cross,5
5469,417,3967,1,The Gunsmith,6
5470,417,4569,1,Cathy,7
5471,417,3772,1,The Repairman,8
5472,417,2994,1,Mr. X,9
5473,417,2428,1,The Exterminator,10
5474,417,1244,2,,11
5475,417,1343,4,,12
5476,417,2098,4,,13
5477,417,2885,4,,14
5478,417,4611,4,,15
5479,417,2560,3,,16
5480,417,2954,3,,17
5481,417,3110,3,,18
5482,417,3485,3,,19
5483,417,184,4,,20
5484,417,1098,4,,21
5485,417,1348,4,,22
5486,478,33,1,Danny Ocean,1
5487,478,11,1,Rusty Ryan,2
5488,478,172,1,Linus Caldwell,3
5489,478,172,1,'Lenny Pepperidge',4
5490,478,2691,1,Dr. Stan,5
5491,478,494,1,Reuben Tishkoff,6
5492,478,3903,1,Reuben's Butler,7
5493,478,89,1,Willy Bank,8
5494,478,2541,1,Bank's Junior Executive,9
5495,478,2328,1,Livingston Dell,10
5496,478,161,1,Basher Tarr,11
5497,478,652,2,,12
5498,478,751,4,,13
5499,478,2577,4,,14
5500,478,2349,4,,15
5501,478,3305,4,,16
5502,478,953,3,,17
5503,478,2240,4,,18
5504,478,652,4,,19
5505,478,2854,4,,20
5506,30,3894,1,Jake Sully,1
5507,30,3322,1,Neytiri,2
5508,30,122,1,Grace,3
5509,30,3258,1,Trudy Chacon,4
5510,30,737,1,Colonel Miles Quaritch,5
5511,30,294,1,Parker Selfridge,6
5512,30,2875,1,Norm Spellman,7
5513,30,608,1,Mo'at,8
5514,30,3575,1,Eytukan,9
5515,30,1088,1,Tsu'tey,10
5516,30,29,2,,11
5517,30,29,4,,12
5518,30,29,3,,13
5519,30,2520,3,,14
5520,30,5,4,,15
5521,30,1866,4,,16
5522,30,3197,4,,18
5523,30,3239,4,,19
5524,197,2225,1,Chris McCandless,1
5525,197,333,1,Wayne Westerberg,2
5526,197,538,1,Jan Burres,3
5527,197,508,1,Billie McCandless,4
5528,197,230,1,Walt McCandless,5
5529,197,2681,1,Carine McCandless,6
5530,197,2681,1,Additional Narrator,7
5531,197,4436,1,Rainey,8
5532,197,3552,1,Tracy Tatro,9
5533,197,522,1,Ron Franz,10
5534,197,4819,1,Jim Gallien,11
5535,197,275,2,,12
5536,197,275,4,,13
5537,197,4015,4,,14
5538,197,2604,3,,15
5539,197,275,3,,16
5540,197,3117,3,,17
5541,197,1366,4,,18
5542,197,4512,4,,19
5543,197,3711,4,,20
5544,197,1956,4,,21
5545,197,1471,4,,22
5546,351,121,1,Frank Lucas,1
5547,351,38,1,Richie Roberts,2
5548,351,1793,1,Huey Lucas,3
5549,351,403,1,Detective Trupo,4
5550,351,4247,1,Eva,5
5551,351,2580,1,Lou Toback,6
5552,351,3494,1,Nate,7
5553,351,2163,1,Freddie Spearman,8
5554,351,3313,1,Moses Jones,9
5555,351,3709,1,Alfonse Abruzzo,10
5556,351,307,2,,11
5557,351,693,4,,12
5558,351,2311,4,,13
5559,351,858,3,,14
5560,351,2071,3,,15
5561,351,307,3,,16
5562,351,3566,4,,17
5563,351,3349,4,,18
5564,351,3354,4,,19
5565,122,1478,1,Clark Kent,1
5566,122,1478,1,Kal-El,2
5567,122,1061,1,Lois Lane,3
5568,122,3424,1,General Zod,4
5569,122,77,1,Martha Kent,5
5570,122,38,1,Jor-El,6
5571,122,4453,1,Faora-Ul,7
5572,122,2563,1,General Swanwick,8
5573,122,3368,1,Dr. Emil Hamilton,9
5574,122,902,1,Colonel Nathan Hardy,10
5575,122,36,1,Jonathan Kent,11
5576,122,3502,2,,12
5577,122,1855,4,,13
5578,122,2971,4,,14
5579,122,3454,4,,15
5580,122,3451,4,,16
5581,122,2971,3,,17
5582,122,3282,3,,18
5583,122,4580,3,,19
5584,122,3641,3,,20
5585,122,695,4,,21
5586,122,2864,4,,22
5587,122,1348,4,,23
5588,163,2038,1,Driver,1
5589,163,4451,1,Irene,2
5590,163,1605,1,Shannon,3
5591,163,404,1,Bernie Rose,4
5592,163,4158,1,Standard,5
5593,163,2184,1,Blanche,6
5594,163,276,1,Nino,7
5595,163,5023,1,Benicio,8
5596,163,802,1,Tan Suit,9
5597,163,1280,1,Cook,10
5598,163,3196,2,,11
5599,163,1095,4,,12
5600,163,4651,4,,13
5601,163,4371,3,,14
5602,163,3039,3,,15
5603,163,3110,3,,16
5604,163,3139,3,,17
5605,163,2719,4,,18
5606,163,989,4,,19
5607,163,4735,4,,20
5608,343,1832,1,Ray,1
5609,343,1996,1,Ken,2
5610,343,521,1,Priest,3
5611,343,1273,1,Natalie,4
5612,343,4545,1,Ticket Seller,5
5613,343,4606,1,Film Director,6
5614,343,1731,1,Overweight Man,7
5615,343,4769,1,Overweight Woman #2,8
5616,343,1836,1,Policeman,9
5617,343,51,1,Harry,10
5618,343,4477,2,,11
5619,343,4477,4,,12
5620,343,1360,3,,13
5621,343,1637,3,,14
5622,343,707,4,,15
5623,343,1388,4,,16
5624,343,2063,4,,17
5625,286,82,1,Ron Woodroof,1
5626,286,854,1,Eve,2
5627,286,551,1,Rayon,3
5628,286,692,1,Tucker,4
5629,286,2996,1,Dr. Sevard,5
5630,286,3000,1,Richard Barkley,6
5631,286,4246,1,David Wayne,7
5632,286,459,1,Dr. Vass,8
5633,286,3171,1,T.J.,9
5634,286,4202,1,Nurse Frazin,10
5635,286,3701,2,,11
5636,286,4208,4,,12
5637,286,4654,4,,13
5638,286,1350,3,,14
5639,286,1914,3,,15
5640,286,1425,4,,16
5641,286,4947,4,,17
5642,286,3701,4,,18
5643,475,39,1,Reacher,1
5644,475,3100,1,Helen,2
5645,475,2331,1,Rodin,3
5646,475,519,1,The Zec,4
5647,475,3032,1,Emerson,5
5648,475,4743,1,Charlie,6
5649,475,4839,1,Vlad,7
5650,475,3457,1,Barr,8
5651,475,4391,1,Linsky,9
5652,475,4631,1,Sandy,10
5653,475,764,2,,11
5654,475,4458,4,,12
5655,475,764,4,,13
5656,475,39,3,,14
5657,475,4349,3,,15
5658,475,2581,3,,16
5659,475,3740,3,,17
5660,475,2486,4,,18
5661,475,1707,4,,19
5662,475,3555,4,,20
5663,229,4384,1,Kirk,1
5664,229,3156,1,Spock,2
5665,229,3068,1,Scotty,3
5666,229,269,1,Spock Prime,4
5667,229,1199,1,Nero,5
5668,229,2059,1,Pike,6
5669,229,3692,1,Bones,7
5670,229,3322,1,Uhura,8
5671,229,1509,1,Sulu,9
5672,229,3912,1,Chekov,10
5673,229,1052,2,,11
5674,229,3016,4,,12
5675,229,2504,4,,13
5676,229,3255,4,,14
5677,229,1052,3,,15
5678,229,2600,3,,16
5679,229,1974,4,,17
5680,229,2850,4,,18
5681,229,1341,4,,19
5682,229,2702,4,,20
5683,277,583,1,Bruce Banner,1
5684,277,118,1,Betty Ross,2
5685,277,299,1,Emil Blonsky,3
5686,277,230,1,General 'Thunderbolt' Ross,4
5687,277,2949,1,Samuel Sterns,5
5688,277,1407,1,Leonard,6
5689,277,1427,1,Major Kathleen Sparr,7
5690,277,2816,1,General Joe Greller,8
5691,277,718,1,Voice of The Incredible Hulk,9
5692,277,718,1,Security Guard,10
5693,277,3505,1,Stanley,11
5694,277,2573,2,,12
5695,277,3072,4,,13
5696,277,2552,4,,14
5697,277,2448,4,,15
5698,277,1123,3,,16
5699,277,1839,3,,17
5700,277,870,3,,18
5701,277,1133,4,,19
5702,277,2818,4,,20
5703,277,3421,4,,21
5704,277,4117,4,,22
5705,277,3898,4,,23
5706,91,4113,1,Thor,1
5707,91,66,1,Odin,2
5708,91,93,1,Jane Foster,3
5709,91,4053,1,Loki,4
5710,91,648,1,Erik Selvig,5
5711,91,3966,1,Darcy Lewis,6
5712,91,1526,1,Agent Coulson,7
5713,91,1844,1,King Laufey,8
5714,91,1794,1,Heimdall,9
5715,91,3549,1,Volstagg,10
5716,91,24,2,,11
5717,91,3978,4,,12
5718,91,3539,4,,13
5719,91,3058,4,,14
5720,91,3563,4,,15
5721,91,1839,3,,16
5722,91,1743,4,,17
5723,91,3926,4,,18
5724,91,3287,4,,19
5725,5,82,1,Cooper,1
5726,5,804,1,Brand,2
